Module,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_startTime,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_stopTime,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER0.0/nodebug-0.sca_nodebug-0-20170522-18:21:30-4664_totalTime
RSUExampleScenario.node[2751].veinsmobility,15.0665,0,27781.5,27878.5,231.35,888.558,96.5
RSUExampleScenario.node[2235].veinsmobility,22.5,0,27639,27878.5,555.778,1604.31,239
RSUExampleScenario.node[2797].veinsmobility,18.528,0,27798,27879,205.262,768.289,80.5
RSUExampleScenario.node[2665].veinsmobility,16.7061,0,27758.5,27879.5,264.109,688.663,120.5
RSUExampleScenario.node[2688].veinsmobility,16.3635,0,27764,27880,255.618,701.597,115.5
RSUExampleScenario.node[2324].veinsmobility,15.9273,0,27664.5,27880,429.29,1065.01,215
RSUExampleScenario.node[2759].veinsmobility,19.5815,0,27784,27880,246.329,780.483,95.5
RSUExampleScenario.node[2201].veinsmobility,21.4297,0,27627,27880.5,540.415,1322.74,253
RSUExampleScenario.node[2368].veinsmobility,15,0,27676,27880.5,423.485,1075.32,204
RSUExampleScenario.node[2588].veinsmobility,18.2846,0,27734.5,27880.5,390.417,1648.75,145.5
RSUExampleScenario.node[2806].veinsmobility,18.4744,0,27800,27880.5,215.17,780.056,80
RSUExampleScenario.node[2839].veinsmobility,16.25,5.5,27807.5,27880.5,218.274,862.135,72.5
RSUExampleScenario.node[2774].veinsmobility,16,0,27789.5,27881,235.865,874.542,91
RSUExampleScenario.node[2837].veinsmobility,19.8214,0,27807,27881.5,212.302,772.692,74
RSUExampleScenario.node[2998].veinsmobility,15.65,6.9,27860,27882,75.3967,284.097,21.5
RSUExampleScenario.node[2469].veinsmobility,16.0975,0,27704,27882,339.848,885.328,177.5
RSUExampleScenario.node[2515].veinsmobility,22.7218,0,27717.5,27882.5,424.392,1293.75,164.5
RSUExampleScenario.node[2299].veinsmobility,22.5,0,27656,27882.5,612.994,1944.65,226
RSUExampleScenario.node[2812].veinsmobility,18,0,27801.5,27882.5,220.164,785.53,80.5
RSUExampleScenario.node[2685].veinsmobility,15.4807,0,27763.5,27883.5,251.37,692.163,119.5
RSUExampleScenario.node[2730].veinsmobility,16.25,0,27776.5,27883.5,249.804,876.727,106.5
RSUExampleScenario.node[2844].veinsmobility,18.0185,0,27808.5,27884,206.088,780.889,75
RSUExampleScenario.node[2586].veinsmobility,18.0185,0,27734,27884,395.373,1297.5,149.5
RSUExampleScenario.node[2480].veinsmobility,19.0145,0,27707,27884,461.093,1299.93,176.5
RSUExampleScenario.node[2776].veinsmobility,15.2851,0,27790.5,27884,241.965,891.282,93
RSUExampleScenario.node[2546].veinsmobility,22.5,0,27722.5,27884.5,413.93,1306.43,161.5
RSUExampleScenario.node[2829].veinsmobility,18.0693,1.03867,27805.5,27884.5,193.885,771.843,78.5
RSUExampleScenario.node[2899].veinsmobility,20.5,4.69314,27825.5,27884.5,192.976,767.776,58.5
RSUExampleScenario.node[2852].veinsmobility,15.3774,3.5,27810.5,27884.5,233.055,845.553,73.5
RSUExampleScenario.node[2517].veinsmobility,17.8418,0,27718,27885,311.687,932.503,166.5
RSUExampleScenario.node[2743].veinsmobility,16.6328,0,27780,27885,258.494,861.903,104.5
RSUExampleScenario.node[2715].veinsmobility,16.9,0,27773,27885.5,286.271,928.41,112
RSUExampleScenario.node[1495].veinsmobility,15,0,27424,27885.5,793.702,1851.13,461
RSUExampleScenario.node[2700].veinsmobility,15.4383,0,27766.5,27886,231.814,694.723,119
RSUExampleScenario.node[2918].veinsmobility,18.5019,4.6085,27833,27886,179.929,766.972,52.5
RSUExampleScenario.node[2656].veinsmobility,16.25,0,27756,27886.5,253.683,691.842,130
RSUExampleScenario.node[2606].veinsmobility,21.1076,0,27739,27886.5,360.512,1294.29,147
RSUExampleScenario.node[1668].veinsmobility,16.0113,-2.80152,27475,27886.5,760.43,1859.68,411
RSUExampleScenario.node[2629].veinsmobility,19.5812,0,27747.5,27886.5,399.639,1300.91,138.5
RSUExampleScenario.node[2901].veinsmobility,17.2235,3.5,27826.5,27886.5,210.122,864.796,59.5
RSUExampleScenario.node[2529].veinsmobility,15.596,0,27720,27887,343.176,1037.56,166.5
RSUExampleScenario.node[2924].veinsmobility,17.5,5.5,27835,27887,179.597,658.982,51.5
RSUExampleScenario.node[1638].veinsmobility,16.25,0,27466,27887,750.649,1852.16,420.5
RSUExampleScenario.node[2542].veinsmobility,17.9307,-4.23311,27722,27887,313.485,929.473,164.5
RSUExampleScenario.node[2741].veinsmobility,15.7907,0,27779.5,27887.5,212.859,693.803,107.5
RSUExampleScenario.node[2767].veinsmobility,17.0436,0,27787,27887.5,190.877,348.254,100
RSUExampleScenario.node[2417].veinsmobility,16.25,0,27689.5,27887.5,400.869,1104.71,197.5
RSUExampleScenario.node[2891].veinsmobility,15.7222,1.48028,27822,27888,185.841,687.946,65.5
RSUExampleScenario.node[1536].veinsmobility,22.6101,0,27434,27888,727.075,1443.7,453.5
RSUExampleScenario.node[2927].veinsmobility,18.8933,4.60212,27835.5,27888,178.398,769.244,52
RSUExampleScenario.node[2930].veinsmobility,19.25,4.65539,27836,27888.5,177.9,789.004,52
RSUExampleScenario.node[2667].veinsmobility,19.25,0,27759,27889,387.769,1300.88,129.5
RSUExampleScenario.node[2864].veinsmobility,16.4568,0.190936,27815,27889.5,190.7,690.719,74
RSUExampleScenario.node[2647].veinsmobility,18.15,0,27753.5,27889.5,368.953,1296.77,135.5
RSUExampleScenario.node[2691].veinsmobility,18.8075,0,27765,27890,269.261,858.057,124.5
RSUExampleScenario.node[2953].veinsmobility,16.613,5.5,27843.5,27890,151.407,657.198,46
RSUExampleScenario.node[1727].veinsmobility,15,0,27489,27890,724.884,1867.9,400.5
RSUExampleScenario.node[2908].veinsmobility,16.25,3.5,27830,27890,197.885,841.378,59.5
RSUExampleScenario.node[2369].veinsmobility,17.5,0,27676.5,27890.5,422.687,1082.5,213.5
RSUExampleScenario.node[2934].veinsmobility,18,4.60583,27839,27891,169.198,767.305,51.5
RSUExampleScenario.node[2937].veinsmobility,18,5.4,27840,27891,163.66,786.117,50.5
RSUExampleScenario.node[2817].veinsmobility,16.1283,0,27802.5,27891.5,165.412,311.413,88.5
RSUExampleScenario.node[1724].veinsmobility,16.1918,0,27488.5,27891.5,754.104,1851.24,402.5
RSUExampleScenario.node[2657].veinsmobility,19.25,0,27756,27891.5,374.164,1295.14,135
RSUExampleScenario.node[2803].veinsmobility,19.2487,0,27799.5,27892,248.424,860.411,92
RSUExampleScenario.node[2623].veinsmobility,17.5,0,27744.5,27892,354.858,1061.3,147
RSUExampleScenario.node[2698].veinsmobility,19.2948,0,27766,27892,356.004,1312.7,125.5
RSUExampleScenario.node[2944].veinsmobility,17.8972,6.9,27840.5,27892.5,171.027,778.512,51.5
RSUExampleScenario.node[1851].veinsmobility,15.4199,-0.196716,27523,27893,704.358,1847.94,369.5
RSUExampleScenario.node[2764].veinsmobility,16.4738,0,27786.5,27893.5,245.421,750.185,106.5
RSUExampleScenario.node[2827].veinsmobility,18.4062,0,27805,27894,234.09,864.777,88.5
RSUExampleScenario.node[1782].veinsmobility,16.25,-2.96209,27504.5,27895,718.525,1849.95,390
RSUExampleScenario.node[2449].veinsmobility,15.0783,0,27698,27895,370.74,1082.23,196.5
RSUExampleScenario.node[1903].veinsmobility,16.6423,0,27537.5,27895.5,687.519,1851.06,357.5
RSUExampleScenario.node[2968].veinsmobility,19.2565,6.9,27849,27895.5,182.524,771.065,46
RSUExampleScenario.node[2670].veinsmobility,18.25,0,27759.5,27896,305.9,972.488,136
RSUExampleScenario.node[2678].veinsmobility,16.25,0,27761.5,27896.5,277.48,756.529,134.5
RSUExampleScenario.node[2875].veinsmobility,15.375,0,27817.5,27897,151.185,335.647,79
RSUExampleScenario.node[2973].veinsmobility,18.7929,6.15,27849.5,27897,180.607,773.725,47
RSUExampleScenario.node[2887].veinsmobility,15.3313,0,27820.5,27898,146.2,332.754,77
RSUExampleScenario.node[2763].veinsmobility,19.4,0,27786,27898,299.9,976.473,111.5
RSUExampleScenario.node[2544].veinsmobility,16.25,0,27722.5,27898.5,371.3,1079.85,175.5
RSUExampleScenario.node[2980].veinsmobility,19.25,6.9,27851,27898.5,178.705,772.468,47
RSUExampleScenario.node[2979].veinsmobility,18.8523,5.9,27850,27899,181.193,787.339,48.5
RSUExampleScenario.node[2773].veinsmobility,19.25,0,27789,27899.5,295.397,981.14,110
RSUExampleScenario.node[2935].veinsmobility,16.25,3.5,27839,27900,202.985,865.781,60.5
RSUExampleScenario.node[867].veinsmobility,15.5,0,27240,27900,1064.81,2465.71,660
RSUExampleScenario.node[1073].veinsmobility,22.5211,0,27304.5,27900,1023.14,2163.64,595.5
RSUExampleScenario.node[1266].veinsmobility,15.4,0,27360,27900,881.784,2012.3,540
RSUExampleScenario.node[1274].veinsmobility,15.3923,-0.399994,27360,27900,862.529,2038.7,540
RSUExampleScenario.node[1408].veinsmobility,22.5,-7.45005,27396,27900,933.864,1825.8,504
RSUExampleScenario.node[1478].veinsmobility,16.1173,-0.698474,27418.5,27900,762.761,1227.5,481.5
RSUExampleScenario.node[1509].veinsmobility,16,-0.525637,27428,27900,812.54,1588.48,472
RSUExampleScenario.node[1513].veinsmobility,16,0,27429.5,27900,751.477,1553.81,470.5
RSUExampleScenario.node[1531].veinsmobility,16.6963,0,27433.5,27900,654.661,1106.01,466.5
RSUExampleScenario.node[1539].veinsmobility,17.095,0,27434.5,27900,615.22,923.047,465.5
RSUExampleScenario.node[1561].veinsmobility,15.0563,0,27443,27900,581.453,965.02,457
RSUExampleScenario.node[1581].veinsmobility,14.4321,-2.24077,27449,27900,569.942,967.203,451
RSUExampleScenario.node[1591].veinsmobility,22.3146,-2.95319,27451.5,27900,767.754,1620.49,448.5
RSUExampleScenario.node[1603].veinsmobility,15.65,-3.60498,27455.5,27900,724.89,1488.7,444.5
RSUExampleScenario.node[1606].veinsmobility,15.65,-0.830245,27457,27900,624.941,1082.7,443
RSUExampleScenario.node[1609].veinsmobility,15.85,0,27458,27900,568.842,955.428,442
RSUExampleScenario.node[1622].veinsmobility,16.0985,-3.46713,27460.5,27900,718.243,1497.05,439.5
RSUExampleScenario.node[1624].veinsmobility,15.8946,0,27461.5,27900,561.317,943.483,438.5
RSUExampleScenario.node[1627].veinsmobility,15.65,-0.00400829,27461.5,27900,730.665,1849.2,438.5
RSUExampleScenario.node[1635].veinsmobility,17.8921,0,27464.5,27900,700.815,1355.18,435.5
RSUExampleScenario.node[1677].veinsmobility,20.1257,0,27477.5,27900,717.006,1572.5,422.5
RSUExampleScenario.node[1687].veinsmobility,14.7096,0,27480,27900,674.873,1397.67,420
RSUExampleScenario.node[1689].veinsmobility,15.1947,0,27480,27900,771.628,1980.49,420
RSUExampleScenario.node[1708].veinsmobility,15.65,0,27483.5,27900,536.429,938.963,416.5
RSUExampleScenario.node[1720].veinsmobility,16.25,0,27487.5,27900,656.678,1514.94,412.5
RSUExampleScenario.node[1740].veinsmobility,15.7731,0,27491.5,27900,543.54,929.048,408.5
RSUExampleScenario.node[1755].veinsmobility,15.0932,0,27496,27900,540.907,899.243,404
RSUExampleScenario.node[1787].veinsmobility,16.8678,0,27506,27900,662.723,1539.6,394
RSUExampleScenario.node[1802].veinsmobility,15.193,0,27508.5,27900,537.913,970.05,391.5
RSUExampleScenario.node[1805].veinsmobility,16.1201,-3.15038,27509.5,27900,609.421,1047.48,390.5
RSUExampleScenario.node[1833].veinsmobility,18.063,0,27518,27900,649.916,1532.33,382
RSUExampleScenario.node[1836].veinsmobility,15.3514,0,27518.5,27900,507.38,921.746,381.5
RSUExampleScenario.node[1839].veinsmobility,16,0,27519,27900,565.679,1044.43,381
RSUExampleScenario.node[1841].veinsmobility,15.643,0,27519.5,27900,570.742,958.117,380.5
RSUExampleScenario.node[1846].veinsmobility,16.1597,0,27520.5,27900,496.516,731.687,379.5
RSUExampleScenario.node[1850].veinsmobility,22.5,-1.15175,27521.5,27900,740.801,1631.23,378.5
RSUExampleScenario.node[1855].veinsmobility,16.25,0,27524.5,27900,561.461,1047.12,375.5
RSUExampleScenario.node[1861].veinsmobility,16.5,0,27525.5,27900,569.628,930.298,374.5
RSUExampleScenario.node[1862].veinsmobility,22.4373,0,27526,27900,792.334,2295.68,374
RSUExampleScenario.node[1868].veinsmobility,14.1449,0,27528,27900,490.987,961.632,372
RSUExampleScenario.node[1873].veinsmobility,15.2394,0,27529.5,27900,571.268,1080.74,370.5
RSUExampleScenario.node[1888].veinsmobility,16.0726,-3.61993,27534.5,27900,582.025,1048.39,365.5
RSUExampleScenario.node[1898].veinsmobility,16.9,-0.558943,27536,27900,699.841,1613.28,364
RSUExampleScenario.node[1910].veinsmobility,16.25,0,27539.5,27900,592.864,1315.69,360.5
RSUExampleScenario.node[1911].veinsmobility,14.6,0,27540,27900,568.052,1261.78,360
RSUExampleScenario.node[1913].veinsmobility,15.95,0,27540,27900,614.947,1455.17,360
RSUExampleScenario.node[1914].veinsmobility,15.3,0,27540,27900,649.373,1602.58,360
RSUExampleScenario.node[1917].veinsmobility,15.9318,0,27540,27900,575.482,1327.19,360
RSUExampleScenario.node[1918].veinsmobility,16.0049,0,27540,27900,650.461,1618.27,360
RSUExampleScenario.node[1919].veinsmobility,15.7651,-0.399994,27540,27900,596.689,1372.74,360
RSUExampleScenario.node[1920].veinsmobility,14.7093,0,27540,27900,491.845,1014.58,360
RSUExampleScenario.node[1924].veinsmobility,16.9278,-1.50706,27541,27900,621.261,1182.52,359
RSUExampleScenario.node[1926].veinsmobility,15.65,0,27541.5,27900,662.845,1599.5,358.5
RSUExampleScenario.node[1933].veinsmobility,16.25,0,27545,27900,502.099,667.234,355
RSUExampleScenario.node[1935].veinsmobility,16.0615,-0.26478,27546.5,27900,685.889,1614.46,353.5
RSUExampleScenario.node[1936].veinsmobility,15.9896,0,27547,27900,587.236,1312.51,353
RSUExampleScenario.node[1938].veinsmobility,15.4185,0,27548.5,27900,415.821,366.03,351.5
RSUExampleScenario.node[1957].veinsmobility,16.3448,0,27555,27900,586.429,1308.92,345
RSUExampleScenario.node[1973].veinsmobility,22.25,0,27559,27900,663.576,1374.65,341
RSUExampleScenario.node[1979].veinsmobility,17.1,0,27562,27900,576.61,1309.83,338
RSUExampleScenario.node[1983].veinsmobility,16.4769,0,27563,27900,473.043,959.839,337
RSUExampleScenario.node[1999].veinsmobility,21.3797,0,27568.5,27900,693.143,1680.57,331.5
RSUExampleScenario.node[2000].veinsmobility,21.4653,0,27569,27900,660.399,1892.76,331
RSUExampleScenario.node[2001].veinsmobility,14.9141,0,27569,27900,448.195,551.679,331
RSUExampleScenario.node[2010].veinsmobility,16.6421,0,27571,27900,532.994,1060.06,329
RSUExampleScenario.node[2025].veinsmobility,15.65,0,27575.5,27900,530.269,1282.61,324.5
RSUExampleScenario.node[2030].veinsmobility,16.4568,0,27578,27900,464.18,908.002,322
RSUExampleScenario.node[2035].veinsmobility,16.9,0,27579.5,27900,542.16,1267.58,320.5
RSUExampleScenario.node[2076].veinsmobility,16.25,0,27591.5,27900,609.877,1617.6,308.5
RSUExampleScenario.node[2080].veinsmobility,21.8144,-2.66113,27593,27900,618.378,1365.14,307
RSUExampleScenario.node[2082].veinsmobility,15.65,0,27594.5,27900,574.3,1756.54,305.5
RSUExampleScenario.node[2092].veinsmobility,22.2309,0,27596,27900,613.282,1412.09,304
RSUExampleScenario.node[2096].veinsmobility,15.65,0,27597.5,27900,558.911,1588.14,302.5
RSUExampleScenario.node[2100].veinsmobility,23.1933,0,27599.5,27900,659.383,1960.84,300.5
RSUExampleScenario.node[2103].veinsmobility,14.5269,0,27600,27900,485.745,1238.97,300
RSUExampleScenario.node[2104].veinsmobility,15.5,0,27600,27900,543.764,1583.79,300
RSUExampleScenario.node[2105].veinsmobility,16.0506,0,27600,27900,510.642,1190.29,300
RSUExampleScenario.node[2108].veinsmobility,16.2893,0,27600,27900,514.099,1253.19,300
RSUExampleScenario.node[2109].veinsmobility,15.2757,0,27600,27900,502.542,1312.8,300
RSUExampleScenario.node[2110].veinsmobility,16.3252,0,27600.5,27900,567.414,1594.56,299.5
RSUExampleScenario.node[2112].veinsmobility,16,0,27600.5,27900,493.562,1029.64,299.5
RSUExampleScenario.node[2118].veinsmobility,22.5,0,27602,27900,594.635,1386.94,298
RSUExampleScenario.node[2139].veinsmobility,15.9671,0,27608,27900,542.656,1356.93,292
RSUExampleScenario.node[2145].veinsmobility,16.25,0,27610.5,27900,571.983,1349.61,289.5
RSUExampleScenario.node[2151].veinsmobility,16.9,0,27613,27900,467.786,812.909,287
RSUExampleScenario.node[2168].veinsmobility,16.25,0,27618,27900,504.042,1268.09,282
RSUExampleScenario.node[2169].veinsmobility,15.4328,-3.16928,27618,27900,551.905,1604.09,282
RSUExampleScenario.node[2170].veinsmobility,16.25,0,27618,27900,589.517,1488.62,282
RSUExampleScenario.node[2174].veinsmobility,16.25,0,27619.5,27900,472.67,1043.08,280.5
RSUExampleScenario.node[2195].veinsmobility,15.1791,0,27626,27900,478.466,1321.25,274
RSUExampleScenario.node[2202].veinsmobility,16.25,0,27627,27900,546.441,1341.92,273
RSUExampleScenario.node[2216].veinsmobility,12.4937,-1.01408,27633,27900,369.427,484.991,267
RSUExampleScenario.node[2220].veinsmobility,16.0132,0,27634,27900,480.356,1278.98,266
RSUExampleScenario.node[2222].veinsmobility,15.65,-2.03228,27634,27900,484.614,1018.02,266
RSUExampleScenario.node[2223].veinsmobility,13.9,-11.2001,27634,27900,392.023,271.324,266
RSUExampleScenario.node[2230].veinsmobility,16.0397,0,27637,27900,412.542,773.325,263
RSUExampleScenario.node[2233].veinsmobility,17.5,0,27638.5,27900,612.167,1620.93,261.5
RSUExampleScenario.node[2245].veinsmobility,16.25,0,27642.5,27900,405.243,689.892,257.5
RSUExampleScenario.node[2252].veinsmobility,15.4383,0,27643.5,27900,463.6,962.547,256.5
RSUExampleScenario.node[2261].veinsmobility,16.3379,0,27646,27900,463.352,1249.25,254
RSUExampleScenario.node[2264].veinsmobility,16,0,27646.5,27900,488.031,1481.28,253.5
RSUExampleScenario.node[2284].veinsmobility,16.452,0,27653,27900,487.445,1237.94,247
RSUExampleScenario.node[2303].veinsmobility,15.65,0,27659,27900,408.416,1075.72,241
RSUExampleScenario.node[2304].veinsmobility,16.25,0,27659,27900,440.963,1052.36,241
RSUExampleScenario.node[2311].veinsmobility,16.2981,0,27660.5,27900,364.667,759.085,239.5
RSUExampleScenario.node[2328].veinsmobility,16.25,0,27665.5,27900,424.38,923.965,234.5
RSUExampleScenario.node[2331].veinsmobility,16.1783,0,27666,27900,423.699,919.07,234
RSUExampleScenario.node[2341].veinsmobility,15.0399,0,27668.5,27900,297.996,273.203,231.5
RSUExampleScenario.node[2356].veinsmobility,11.6197,0,27673,27900,281.437,282.427,227
RSUExampleScenario.node[2375].veinsmobility,16.25,0,27677.5,27900,386.401,1010.66,222.5
RSUExampleScenario.node[2376].veinsmobility,16.05,0,27678,27900,382.73,907.811,222
RSUExampleScenario.node[2382].veinsmobility,15,0,27680.5,27900,437.244,1361.72,219.5
RSUExampleScenario.node[2396].veinsmobility,16,0,27684,27900,396.154,839.247,216
RSUExampleScenario.node[2397].veinsmobility,15.65,0,27684,27900,405.702,981.727,216
RSUExampleScenario.node[2401].veinsmobility,21.115,-1.00459,27685,27900,428.315,964.105,215
RSUExampleScenario.node[2408].veinsmobility,15.476,0,27687,27900,384.23,1134,213
RSUExampleScenario.node[2410].veinsmobility,22.4075,0,27687.5,27900,440.629,991.324,212.5
RSUExampleScenario.node[2415].veinsmobility,16.1133,0,27689,27900,403.539,940.169,211
RSUExampleScenario.node[2422].veinsmobility,22.7466,0,27690.5,27900,420.331,974.278,209.5
RSUExampleScenario.node[2424].veinsmobility,15.8342,0,27691,27900,397.995,1256.37,209
RSUExampleScenario.node[2425].veinsmobility,15.3958,-1.3612,27691.5,27900,424.781,1143,208.5
RSUExampleScenario.node[2427].veinsmobility,20.483,0,27691.5,27900,417.982,982.943,208.5
RSUExampleScenario.node[2431].veinsmobility,22.1727,0,27693.5,27900,400.177,931.467,206.5
RSUExampleScenario.node[2434].veinsmobility,18.5,0,27694,27900,400.424,1121.18,206
RSUExampleScenario.node[2442].veinsmobility,20.1788,-7.91028,27696,27900,490.072,1102.26,204
RSUExampleScenario.node[2443].veinsmobility,15.0481,0,27696.5,27900,299.084,501.058,203.5
RSUExampleScenario.node[2445].veinsmobility,16.5044,0,27697.5,27900,378.571,1135.61,202.5
RSUExampleScenario.node[2448].veinsmobility,15.7172,0,27698,27900,407.525,1129.66,202
RSUExampleScenario.node[2453].veinsmobility,15,0,27699.5,27900,353.918,1002.95,200.5
RSUExampleScenario.node[2455].veinsmobility,18.5211,0,27701,27900,441.772,1314.26,199
RSUExampleScenario.node[2461].veinsmobility,14.744,0,27702.5,27900,324.862,771.155,197.5
RSUExampleScenario.node[2463].veinsmobility,15.25,0,27702.5,27900,305.908,428.205,197.5
RSUExampleScenario.node[2466].veinsmobility,20.182,-8.165,27703,27900,450.303,933.978,197
RSUExampleScenario.node[2468].veinsmobility,15,0,27703.5,27900,302.345,533.358,196.5
RSUExampleScenario.node[2471].veinsmobility,16.1374,0,27704,27900,438.747,1340.41,196
RSUExampleScenario.node[2473].veinsmobility,15.85,0,27705,27900,378.751,1213.91,195
RSUExampleScenario.node[2475].veinsmobility,15.4,0,27706,27900,361.203,825.046,194
RSUExampleScenario.node[2481].veinsmobility,16.3188,0,27707,27900,469.009,1407.96,193
RSUExampleScenario.node[2484].veinsmobility,15.411,0,27708,27900,397.036,1297.44,192
RSUExampleScenario.node[2487].veinsmobility,15.4122,0,27708.5,27900,358.597,959.255,191.5
RSUExampleScenario.node[2489].veinsmobility,15.6711,-4.70735,27709.5,27900,401.803,1120.53,190.5
RSUExampleScenario.node[2490].veinsmobility,16.25,0,27709.5,27900,314.043,599.831,190.5
RSUExampleScenario.node[2493].veinsmobility,16.6611,0,27711,27900,378.997,889.462,189
RSUExampleScenario.node[2499].veinsmobility,16.4202,0,27712.5,27900,391.421,1158.32,187.5
RSUExampleScenario.node[2505].veinsmobility,16.2404,0,27714.5,27900,378.735,1167.18,185.5
RSUExampleScenario.node[2507].veinsmobility,16.1861,0,27714.5,27900,379.077,1122.94,185.5
RSUExampleScenario.node[2508].veinsmobility,16.25,0,27715,27900,412.211,1340.28,185
RSUExampleScenario.node[2510].veinsmobility,19.9298,0,27716,27900,399.87,1274.78,184
RSUExampleScenario.node[2511].veinsmobility,15.9022,0,27716.5,27900,371.392,1119.21,183.5
RSUExampleScenario.node[2513].veinsmobility,18.5,0,27716.5,27900,329.277,787.686,183.5
RSUExampleScenario.node[2514].veinsmobility,16,0,27717.5,27900,323.632,714.237,182.5
RSUExampleScenario.node[2519].veinsmobility,23.4537,-0.45406,27718.5,27900,421.833,963.982,181.5
RSUExampleScenario.node[2520].veinsmobility,14.6848,-1.67938,27719,27900,310.195,765.855,181
RSUExampleScenario.node[2522].veinsmobility,15.3,0,27720,27900,328.041,758.22,180
RSUExampleScenario.node[2523].veinsmobility,15.3,0,27720,27900,355.433,969.684,180
RSUExampleScenario.node[2524].veinsmobility,15.9351,0,27720,27900,303.941,745.408,180
RSUExampleScenario.node[2525].veinsmobility,15.05,0,27720,27900,219.313,267.294,180
RSUExampleScenario.node[2526].veinsmobility,15.4,-0.399994,27720,27900,358.825,1175,180
RSUExampleScenario.node[2527].veinsmobility,15.0096,0,27720,27900,325.973,948.335,180
RSUExampleScenario.node[2528].veinsmobility,20.1388,0,27720,27900,351.898,982.725,180
RSUExampleScenario.node[2530].veinsmobility,13.827,-0.799988,27720,27900,301.767,740.278,180
RSUExampleScenario.node[2532].veinsmobility,16.4,-1.19998,27720,27900,344.033,1186.56,180
RSUExampleScenario.node[2533].veinsmobility,14.9807,-0.399994,27720,27900,319.676,923.608,180
RSUExampleScenario.node[2534].veinsmobility,15.6449,0,27720,27900,319.378,931.195,180
RSUExampleScenario.node[2538].veinsmobility,16.1498,0,27721.5,27900,329.886,905.44,178.5
RSUExampleScenario.node[2550].veinsmobility,15.9347,0,27724,27900,364.391,1136.45,176
RSUExampleScenario.node[2551].veinsmobility,15.1937,0,27724,27900,355.993,1081.96,176
RSUExampleScenario.node[2554].veinsmobility,21.4403,-9.06993,27724.5,27900,438.341,947.88,175.5
RSUExampleScenario.node[2555].veinsmobility,16.1191,0,27725,27900,343.106,1117.87,175
RSUExampleScenario.node[2560].veinsmobility,18.1208,-0.0265732,27727,27900,348.065,972.068,173
RSUExampleScenario.node[2563].veinsmobility,16.3146,0,27727.5,27900,371.574,1206.06,172.5
RSUExampleScenario.node[2569].veinsmobility,16.25,0,27729,27900,342.691,1007.69,171
RSUExampleScenario.node[2572].veinsmobility,16.3245,0,27730,27900,296.731,889.048,170
RSUExampleScenario.node[2574].veinsmobility,15.0338,0,27730.5,27900,355.113,1120.73,169.5
RSUExampleScenario.node[2577].veinsmobility,23.265,0,27731,27900,368.617,950.261,169
RSUExampleScenario.node[2579].veinsmobility,15.7778,0,27732,27900,303.102,885.704,168
RSUExampleScenario.node[2581].veinsmobility,15.4651,0,27733,27900,304.254,886.219,167
RSUExampleScenario.node[2584].veinsmobility,16.4009,0,27734,27900,359.5,1092.03,166
RSUExampleScenario.node[2585].veinsmobility,15.65,0,27734,27900,280.033,601.375,166
RSUExampleScenario.node[2587].veinsmobility,15.9143,0,27734.5,27900,353.152,1051.61,165.5
RSUExampleScenario.node[2589].veinsmobility,15.0988,0,27735,27900,303.336,882.021,165
RSUExampleScenario.node[2591].veinsmobility,23.1802,-10.0065,27735.5,27900,434.74,965.74,164.5
RSUExampleScenario.node[2592].veinsmobility,15.7043,0,27736,27900,335.125,1113.62,164
RSUExampleScenario.node[2594].veinsmobility,15.9269,0,27736.5,27900,342.331,1051.38,163.5
RSUExampleScenario.node[2597].veinsmobility,15.857,0,27737.5,27900,317.332,824.047,162.5
RSUExampleScenario.node[2599].veinsmobility,17.172,-0.549887,27737.5,27900,320.943,1132.29,162.5
RSUExampleScenario.node[2602].veinsmobility,13.1985,-0.669598,27738,27900,261.378,567.373,162
RSUExampleScenario.node[2613].veinsmobility,15.5721,0,27741.5,27900,331.275,1045.49,158.5
RSUExampleScenario.node[2615].veinsmobility,16.25,0,27742,27900,319.652,1047.06,158
RSUExampleScenario.node[2616].veinsmobility,16.75,0,27742,27900,322.234,920.12,158
RSUExampleScenario.node[2617].veinsmobility,15.0799,0,27742.5,27900,280.075,612.302,157.5
RSUExampleScenario.node[2619].veinsmobility,16.4725,0,27743.5,27900,342.007,1103.78,156.5
RSUExampleScenario.node[2620].veinsmobility,22.2807,0,27743.5,27900,391.527,1088.95,156.5
RSUExampleScenario.node[2628].veinsmobility,16.0427,0,27747.5,27900,294.034,920.011,152.5
RSUExampleScenario.node[2632].veinsmobility,16.4844,0,27748.5,27900,305.18,712.509,151.5
RSUExampleScenario.node[2633].veinsmobility,19.4,0,27748.5,27900,383.516,1173.2,151.5
